"","ilitotal","percent_weighted_ili","percent_unweighted_ili","pw_trans","puw_trans","year","week","age_0_4","age_5_24","age_25_64","age_65","num_of_providers","non_ilitotal"
"467",7.28892769452126,0.806627,1.01394,-4.69408672657056,-4.48606499814871,2006,36,6.20050917404269,6.22851100359118,5.98393628068719,4.24849524204936,6.19847871649231,11.8693893866453
"468",7.24921505711439,0.762448,0.880936,-4.74448872168252,-4.61456045834921,2006,37,6.10255859461357,6.25766758788264,5.89164421182577,4.36944785246702,6.19031540585315,11.9716026920107
"469",7.30518821539304,0.813406,0.943366,-4.68656896407687,-4.55222968846486,2006,38,6.23832462503951,6.28226674689601,5.89440283426485,4.39444915467244,6.12249280951439,11.9585147241625
"470",7.26822302115957,0.807934,0.891546,-4.69263296783338,-4.60369517817461,2006,39,6.16751649088834,6.24027584517077,5.89989735358249,4.40671924726425,6.1527326947041,11.9785444958981
"471",8.41493895737748,1.15384,1.20322,-4.36634167458552,-4.32721419676729,2006,40,7.26892012819372,7.43838353004431,7.0184017990692,5.57972982598622,7.18841273649695,12.8227814483417
"472",8.31213510764841,1.14819,1.05788,-4.37091523077808,-4.44693308285838,2006,41,7.15383380157884,7.37963215260955,6.90073066404517,5.30330490805908,7.21670948670946,12.8501582500918
"473",8.46337038471873,1.22736,1.13054,-4.30861569718507,-4.38533535022639,2006,42,7.34213173058472,7.51261754467451,7.00306545878646,5.5834963087817,7.26262860097424,12.9342708002599
"474",8.49474306257865,1.21744,1.12552,-4.31621777416546,-4.38947402807129,2006,43,7.36707705988101,7.59940133341582,6.99117688712121,5.41610040220442,7.27655640271871,12.9701441644268
"475",8.59062950948942,1.32813,1.20808,-4.23442003059844,-4.32344266560913,2006,44,7.42237370098682,7.72797554210556,7.05444965813294,5.64190707093811,7.29573507274928,12.994427727937
"476",8.72258002114119,1.47754,1.34952,-4.13340235835657,-4.2193364370652,2006,45,7.65586401761606,7.78072088611792,7.18614430452233,5.75257263882563,7.31188616407716,13.0142501877244
"477",8.80522520263231,1.5339,1.4689,-4.09772643745049,-4.13898207417654,2006,46,7.76472054477148,7.89431806384162,7.20266119652324,5.67332326717149,7.29641326877392,13.0109356042185
"478",8.72534492491121,1.91269,1.82767,-3.88536584469799,-3.92939324794905,2006,47,7.69120009752286,7.69757534680234,7.25134498337221,5.8805329864007,7.30586003268401,12.7088671056629
"479",8.92678311410135,1.838,1.6656,-3.92394341822264,-4.01886588355637,2006,48,7.85321638815607,7.93487156594518,7.48155570190952,5.97126183979046,7.30451594646016,13.0048403079538
"480",9.00245482305095,1.95376,1.85968,-3.86474649722234,-3.9125976280214,2006,49,7.88004820097158,8.08487062913819,7.49831587076698,6.06842558824411,7.30921236569276,12.9683260244887
"481",9.24927258197797,2.40407,2.38891,-3.66189322542409,-3.66812125149357,2006,50,8.09285102753838,8.40536737623398,7.68616230349291,6.17378610390194,7.30854279753919,12.9593313751308
"482",9.22945648916841,2.87453,2.78978,-3.48488747803192,-3.5146662474166,2006,51,8.12799505577195,8.31041499418829,7.71333788887187,6.22257626807137,7.26961674960817,12.78027580425
"483",9.0953783535065,3.02597,3.11549,-3.4336668396959,-3.404507204165,2006,52,8.0845624152353,7.96171881598136,7.70391020961631,6.3750248198281,7.2152399787301,12.5324043546406
"484",9.03443816698441,2.37817,2.26942,-3.67255586581191,-3.71854556455841,2007,1,7.9820748750812,7.81681996576455,7.78113850984502,6.37161184723186,7.30720231476474,12.7970098976715
"485",8.95699531192885,2.09232,1.86355,-3.7980427577326,-3.91058528885095,2007,2,7.82724090175281,7.9218984110238,7.61035761831284,6.17586727010576,7.29165620917446,12.9207464566344
"486",8.9758830607617,2.29396,1.99986,-3.7079904781917,-3.8420773037257,2007,3,7.84345640437612,8.0861025356691,7.43955930913332,6.02344759296103,7.29369772060144,12.8676491764401
"487",9.29550838434606,2.74501,2.4406,-3.53074095586407,-3.64703560741734,2007,4,8.13476078241865,8.45212119467252,7.72223474470961,6.28785856016178,7.31055015853442,12.9836345012325
"488",9.40269476447051,3.04434,2.83018,-3.42761781781975,-3.50036665880137,2007,5,8.14815643992162,8.63923381732526,7.84776253747361,6.12686918411419,7.29505641646263,12.9387337654792
"489",9.56085638859933,3.49999,3.12343,-3.28757523767051,-3.40195890952411,2007,6,8.2534880283459,8.85309383613849,7.97625194374562,6.11589212548303,7.3031700512368,12.9952956218267
"490",9.54909571461196,3.57851,3.27019,-3.26518367182409,-3.35591816314927,2007,7,8.26359043261732,8.80522520263231,7.99159228206809,6.27287700654617,7.28756064030972,12.9360988573375
"491",9.55030649785165,3.28979,3.17757,-3.34991645664416,-3.38474303589059,2007,8,8.22389538017882,8.78538658728416,8.06337782236703,6.4118182677099,7.2868764117507,12.9669999625111
"492",9.37602428761711,2.89149,2.72364,-3.47902711557617,-3.53850063925818,2007,9,8.01201823915906,8.59969441292798,7.9298464297425,6.361302477573,7.26473017792987,12.9515299783025
"493",9.2794932306645,2.62075,2.50201,-3.57667813089016,-3.62252135060478,2007,10,7.93701748951545,8.50471566990512,7.83755436088108,6.10479323241498,7.25063551189868,12.9421380220442
"494",9.16931002241819,2.53387,2.4272,-3.61002416139003,-3.6524613942185,2007,11,7.88945914940452,8.3020178097512,7.7944112057266,6.15909538849193,7.21670948670946,12.8630691954072
"495",8.93102321585603,2.07251,1.96041,-3.80732244024993,-3.8614458679049,2007,12,7.62559507213245,8.10409905614358,7.52725591937378,5.85793315448346,7.19593722647557,12.8431096861485
"496",8.72404474595347,1.87084,1.5914,-3.90680513762339,-4.06255492224417,2007,13,7.41758040241454,7.82763954636642,7.39387829010776,5.8636311755981,7.1731917424866,12.8484001037601
"497",8.50895938648913,1.40042,1.36978,-4.18430721529408,-4.20525057342784,2007,14,7.27655640271871,7.49776170062257,7.22983877815125,5.80513496891649,7.15851399732932,12.7854854585052
"498",8.49084921607663,1.46887,1.36317,-4.13900150081864,-4.20982507204385,2007,15,7.26542972325395,7.5076900778199,7.15070145759253,5.84643877505772,7.12367278520461,12.7722809407718
"499",8.3380665255188,1.15514,1.1737,-4.36529223164669,-4.35042532436305,2007,16,7.13727843726039,7.32909373624659,7.01481435127554,5.66296048013595,7.09589322109753,12.7710369616965
"500",8.21500643276157,1.07901,1.06358,-4.42863492829889,-4.44196470085659,2007,17,7.05012252026906,7.23489842031483,6.84374994900622,5.39816270151775,7.05012252026906,12.7475797420781
"501",8.03203531439882,0.98492,0.969711,-4.5127554526998,-4.52702693205426,2007,18,6.87729607149743,7.04228617193974,6.62804137617953,5.35185813347607,7.02108396428914,12.6578963926164
"502",7.95892649305011,1.03325,0.965362,-4.46868337308259,-4.53114476236002,2007,19,6.82219739062049,6.96224346426621,6.57088296233958,5.17048399503815,6.96413561241824,12.5893023695876
"503",7.80098207125774,0.926649,0.856749,-4.56855053170337,-4.63977083340071,2007,20,6.70441435496411,6.75925527066369,6.3818160174061,5.17614973257383,6.93342302573071,12.5517523629023
"504",7.71601526664259,0.9201,0.863346,-4.57501613751178,-4.6328326618773,2007,21,6.63594655568665,6.66695679242921,6.33150184989369,4.91998092582813,6.83087423464618,12.459011864235
"505",7.62997570702779,0.954094,0.93537,-4.54189166655787,-4.56000366281376,2007,22,6.58340922215876,6.48157712927643,6.31896811374643,4.87519732320115,6.72383244082121,12.2920806025957
"506",7.4265490723973,0.763278,0.745569,-4.74351843536713,-4.76442404928871,2007,23,6.44413125670044,6.2363695902037,6.04737217904628,4.78749174278205,6.68085467879022,12.3172517006082
"507",7.38709023565676,0.81722,0.740428,-4.68236358510352,-4.77057438399955,2007,24,6.39526159811545,6.1527326947041,6.02586597382531,4.90527477843843,6.64898455002478,12.284740562458
"508",7.2841348061952,0.764586,0.672897,-4.74199123304392,-4.85502067906217,2007,25,6.25766758788264,6.0913098820777,5.97888576490112,4.61512051684126,6.62007320653036,12.2780351034276
"509",7.28344822875663,0.793127,0.666282,-4.70922528409105,-4.86368288650837,2007,26,6.24416690066374,6.0137151560428,6.06842558824411,4.63472898822964,6.61069604471776,12.2872931209014
"510",7.0647590277918,0.66909,0.662747,-4.85999683971186,-4.86834236659944,2007,27,5.97888576490112,5.88887795833288,5.74939298590825,4.63472898822964,6.56807791141198,12.073791899093
"511",6.99117688712121,0.62115,0.545619,-4.9248406763814,-5.03623879712552,2007,28,5.90536184805457,5.92157841964382,5.6937321388027,3.97029191355212,6.54821910276237,12.195795011119
"512",7.10002716662926,0.603659,0.586231,-4.94957013760824,-4.97482519530778,2007,29,6.10255859461357,5.84643877505772,5.8171111599632,4.45434729625351,6.54965074223381,12.2325392933452
"513",7.21303165983487,0.649058,0.660687,-4.886590272587,-4.87106754283551,2007,30,6.16961073249146,5.97380961186926,5.97126183979046,4.57471097850338,6.53958595561767,12.2253162930969
"514",6.94505106372583,0.568338,0.534093,-5.0014256175827,-5.05436871450649,2007,31,5.77455154554441,5.74300318780948,5.84354441703136,4.12713438504509,6.5191472879404,12.1710929266341
"515",7.06731984865348,0.651546,0.585549,-4.88324920337069,-4.97582639102711,2007,32,5.96614673912369,5.95583736946483,5.77144112313002,4.36944785246702,6.50428817353665,12.2009746729218
"516",7.15773548424991,0.652176,0.618075,-4.8824049347565,-4.92914478887817,2007,33,6.08677472691231,6.02102334934953,5.82600010738045,4.56434819146784,6.50279004591562,12.2370770043929
"517",7.27862894232068,0.803849,0.687465,-4.69718356896582,-4.83620072090954,2007,34,6.20657592672493,6.12686918411419,6.0137151560428,4.48863636973214,6.51025834052315,12.2509599654061
"518",7.33106030521863,0.787458,0.715696,-4.71565007505535,-4.80069331841662,2007,35,6.22059017009974,6.21660610108486,6.0330862217988,4.69134788222914,6.48157712927643,12.2628971147279
"519",7.34923082461333,0.943263,0.829313,-4.55232945315119,-4.66914328094435,2007,36,6.25382881157547,6.3026189757449,6.03548143252476,4.30406509320417,6.46458830368996,12.1325929375157
"520",7.43543801981455,0.946932,0.800912,-4.54878169481601,-4.7004679338683,2007,37,6.20859002609663,6.52649485957079,6.03548143252476,4.60517018598809,6.45990445437753,12.2539862351442
"521",7.5569505720129,0.987146,0.918484,-4.51068328610259,-4.57661787844715,2007,38,6.41345895716736,6.52502965784346,6.22059017009974,4.80402104473326,6.45047042214418,12.2374065703381
"522",7.70930833338587,1.05206,0.814259,-4.45203106549269,-4.68562692388539,2007,39,6.59304453414244,6.67076632084587,6.36990098282823,4.85981240436167,6.55677835615804,12.5113342878808
"523",8.63799389156194,0.995184,1.07197,-4.50323554741366,-4.43469517541318,2007,40,7.69074316354187,7.5999019592085,7.06304816338817,5.67332326717149,7.2254814727823,13.1627123000437
"524",8.77105991537329,1.22003,1.21786,-4.31422752403539,-4.31589476879402,2007,41,7.77821147451249,7.79729127354747,7.18690102041163,5.71702770140622,7.26542972325395,13.1667304407361
"525",8.84534519642173,1.28548,1.24576,-4.26517186243518,-4.29466230254616,2007,42,7.85709386490249,7.84463264446468,7.28344822875663,5.8664680569333,7.27931883541462,13.2180952864502
"526",8.91395385889425,1.3775,1.35984,-4.19993347819053,-4.21213734014678,2007,43,7.96276393016811,7.93343838762749,7.24494154633701,5.9295891433899,7.29844510150815,13.1979290009536
"527",8.97664130672246,1.46725,1.44671,-4.1400510827155,-4.15345212808648,2007,44,8.03106018024062,8.00603417874901,7.29709100516042,5.91079664404053,7.3038432252777,13.1978232924142
